,Date,Temperature,Dew point,Winds,Visibility,Clouds,Altimeter,Relative humidity,Density altitude,Remarks,Flight conditions,Raw data,Heat index,Present weather,Wind gusts,Winds variable
452,2024-05-07 20:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"9.7 kts (5 m/s, 11.2 mph) East-Southeast (120°)",6.2 mi. (10 km),"Few clouds 4,600 ft. (1,402 m)",29.91 in.Hg (1013 mB),79 %,"1,769 ft. (539 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071200Z 12005MPS 9999 FEW046 27/23 Q1013 NOSIG,29.7°C (85.5°F),,,
453,2024-05-07 21:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",,Sky clear,29.91 in.Hg (1013 mB),79 %,"1,769 ft. (539 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071300Z 10004MPS 060V120 CAVOK 27/23 Q1013 NOSIG,29.7°C (85.5°F),,,Winds variable from East-Northeast (60°) to East-Southeast (120°)
454,2024-05-07 22:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),79 %,"1,735 ft. (529 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071400Z 11003MPS 070V130 CAVOK 27/23 Q1014 NOSIG,29.7°C (85.5°F),,,Winds variable from East-Northeast (70°) to Southeast (130°)
455,2024-05-07 23:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),79 %,"1,735 ft. (529 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071500Z 10002MPS 070V140 CAVOK 27/23 Q1014 NOSIG,29.7°C (85.5°F),,,Winds variable from East-Northeast (70°) to Southeast (140°)
456,2024-05-08 00:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",6.2 mi. (10 km),"Few clouds 3,300 ft. (1,006 m)",29.94 in.Hg (1014 mB),84 %,"1,623 ft. (495 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071600Z VRB01MPS 9999 FEW033 26/23 Q1014 NOSIG,,,,Winds variable
457,2024-05-08 01:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 3,300 ft. (1,006 m)",29.94 in.Hg (1014 mB),84 %,"1,623 ft. (495 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071700Z 11003MPS 9999 FEW033 26/23 Q1014 NOSIG,,,,
458,2024-05-08 02:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Few clouds 3,300 ft. (1,006 m)",29.91 in.Hg (1013 mB),84 %,"1,656 ft. (505 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071800Z 10003MPS 060V160 9999 FEW033 26/23 Q1013 NOSIG,,,,Winds variable from East-Northeast (60°) to South-Southeast (160°)
459,2024-05-08 03:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) East (80°)",6.2 mi. (10 km),"Few clouds 3,300 ft. (1,006 m)",29.91 in.Hg (1013 mB),84 %,"1,656 ft. (505 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 071900Z 08003MPS 9999 FEW033 26/23 Q1013 NOSIG,,,,
460,2024-05-08 04:00:00,25.0°C (77.0°F),22.0°C (71.6°F),"7.8 kts (4 m/s, 8.9 mph) East-Southeast (110°)",6.2 mi. (10 km),"Scattered clouds 1,000 ft. (305 m) Few clouds with cumulonimbus 2,500 ft. (762 m) Ceiling: Broken clouds 3,000 ft. (914 m) Few clouds 3,300 ft. (1,006 m)",29.88 in.Hg (1012 mB),83 %,"1,556 ft. (474 m)",,Visual Meteorological Conditions,ZGSZ 072000Z 11004MPS 9999 FEW033 25/22 Q1012 BECMG AT2140 +SHRA SCT010 FEW025CB BKN030,,Heavy rain showers,,
461,2024-05-08 05:00:00,25.0°C (77.0°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) East (80°)",6.2 mi. (10 km),"Scattered clouds 1,000 ft. (305 m) Few clouds with cumulonimbus 2,500 ft. (762 m) Ceiling: Broken clouds 3,000 ft. (914 m) Scattered clouds 3,300 ft. (1,006 m)",29.91 in.Hg (1013 mB),83 %,"1,522 ft. (464 m)",,Visual Meteorological Conditions,ZGSZ 072100Z 08002MPS 9999 SCT033 25/22 Q1013 BECMG AT2230 36005MPS +SHRA SCT010 FEW025CB BKN030,,Heavy rain showers,,
462,2024-05-08 06:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) East-Northeast (60°)",5 mi. (8 km),"Few clouds with cumulonimbus 2,500 ft. (762 m) Ceiling: Broken clouds 3,000 ft. (914 m) Scattered clouds 3,300 ft. (1,006 m)",29.91 in.Hg (1013 mB),89 %,"1,543 ft. (470 m)",,Marginal Visual Meteorological Conditions,ZGSZ 072200Z 06002MPS 8000 SCT033 25/23 Q1013 BECMG AT2240 SHRA FEW025CB BKN030,,Rain showers,,
463,2024-05-08 07:00:00,25.0°C (77.0°F),22.0°C (71.6°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",4.3 mi. (7 km),"Few clouds with cumulonimbus 2,500 ft. (762 m) Scattered clouds 5,000 ft. (1,524 m)",29.91 in.Hg (1013 mB),83 %,"1,522 ft. (464 m)",,Marginal Visual Meteorological Conditions,ZGSZ 072300Z VRB01MPS 7000 SHRA FEW025CB SCT050 25/22 Q1013 BECMG AT2330 -SHRA,,Rain showers,,Winds variable
464,2024-05-08 08:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",4.3 mi. (7 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,500 ft. (762 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.94 in.Hg (1014 mB),89 %,"1,510 ft. (460 m)",,Marginal Visual Meteorological Conditions,ZGSZ 080000Z 04002MPS 010V070 7000 -SHRA FEW015 FEW025CB BKN040 25/23 Q1014 RETSRA BECMG AT0020 SHRA,,"Light rain showers, RETSRA",,Winds variable from North (10°) to East-Northeast (70°)
465,2024-05-08 09:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",5 mi. (8 km),"Scattered clouds 5,000 ft. (1,524 m)",29.97 in.Hg (1015 mB),89 %,"1,476 ft. (450 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 080100Z VRB01MPS 8000 -SHRA SCT050 25/23 Q1015 RESHRA NOSIG,,"Light rain showers, recent rain showers",,Winds variable
466,2024-05-08 10:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",5 mi. (8 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.97 in.Hg (1015 mB),89 %,"1,476 ft. (450 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 080200Z VRB01MPS 8000 BKN040 25/23 Q1015 NOSIG,,,,Winds variable
467,2024-05-08 11:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.97 in.Hg (1015 mB),79 %,"1,702 ft. (519 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 080300Z 06002MPS 020V090 9999 SCT050 27/23 Q1015 NOSIG,29.7°C (85.5°F),,,Winds variable from North-Northeast (20°) to East (90°)
468,2024-05-08 12:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) West-Southwest (240°)",6.2 mi. (10 km),"Scattered clouds 2,600 ft. (792 m)",29.94 in.Hg (1014 mB),79 %,"1,735 ft. (529 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 080400Z 24002MPS 9999 SCT026 27/23 Q1014 NOSIG,29.7°C (85.5°F),,,
469,2024-05-08 13:00:00,28.0°C (82.4°F),23.0°C (73.4°F),"7.8 kts (4 m/s, 8.9 mph) West-Southwest (250°)",5 mi. (8 km),"Few clouds 2,600 ft. (792 m)",29.94 in.Hg (1014 mB),74 %,"1,848 ft. (563 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 080500Z 25004MPS 8000 FEW026 28/23 Q1014 NOSIG,31.4°C (88.5°F),,,
470,2024-05-08 14:00:00,28.0°C (82.4°F),24.0°C (75.2°F),"5.8 kts (3 m/s, 6.7 mph) West-Southwest (240°)",6.2 mi. (10 km),"Few clouds 2,600 ft. (792 m)",29.91 in.Hg (1013 mB),79 %,"1,904 ft. (580 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 080600Z 24003MPS 9999 FEW026 28/24 Q1013 NOSIG,32.0°C (89.6°F),,,
471,2024-05-08 15:00:00,28.0°C (82.4°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) Southwest (220°)",6.2 mi. (10 km),"Scattered clouds 2,600 ft. (792 m)",29.91 in.Hg (1013 mB),74 %,"1,881 ft. (573 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 080700Z 22003MPS 9999 SCT026 28/23 Q1013 NOSIG,31.4°C (88.5°F),,,
472,2024-05-08 16:00:00,28.0°C (82.4°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (210°)",6.2 mi. (10 km),"Few clouds 2,600 ft. (792 m)",29.88 in.Hg (1012 mB),74 %,"1,915 ft. (584 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 080800Z 21003MPS 9999 FEW026 28/23 Q1012 NOSIG,31.4°C (88.5°F),,,
473,2024-05-08 17:00:00,27.0°C (80.6°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (200°)",6.2 mi. (10 km),"Few clouds 3,600 ft. (1,097 m)",29.88 in.Hg (1012 mB),79 %,"1,803 ft. (549 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 080900Z 20003MPS 9999 FEW036 27/23 Q1012 NOSIG,29.7°C (85.5°F),,,
474,2024-05-08 18:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"7.8 kts (4 m/s, 8.9 mph) South (190°)",6.2 mi. (10 km),"Scattered clouds 3,600 ft. (1,097 m)",29.88 in.Hg (1012 mB),84 %,"1,690 ft. (515 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 081000Z 19004MPS 9999 SCT036 26/23 Q1012 NOSIG,,,,
475,2024-05-08 19:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Few clouds with cumulonimbus 2,600 ft. (792 m) Scattered clouds 3,600 ft. (1,097 m)",29.91 in.Hg (1013 mB),84 %,"1,656 ft. (505 m)",,Visual Meteorological Conditions,ZGSZ 081100Z 15003MPS 090V170 9999 -SHRA FEW026CB SCT036 26/23 Q1013 BECMG AT1110 SHRA,,Light rain showers,,Winds variable from East (90°) to South (170°)
476,2024-05-08 20:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",5 mi. (8 km),"Few clouds 1,000 ft. (305 m) Few clouds with cumulonimbus 2,600 ft. (792 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.94 in.Hg (1014 mB),89 %,"1,375 ft. (419 m)",,Marginal Visual Meteorological Conditions,ZGSZ 081200Z 03003MPS 360V090 8000 SHRA FEW010 FEW026CB BKN030 24/22 Q1014 BECMG AT1210 -SHRA,,Rain showers,,Winds variable from North (359.999999°) to East (90°)
477,2024-05-08 21:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Northwest (320°)",5 mi. (8 km),"Few clouds 1,000 ft. (305 m) Few clouds with cumulonimbus 2,600 ft. (792 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.97 in.Hg (1015 mB),94 %,"1,362 ft. (415 m)",,Marginal Visual Meteorological Conditions,ZGSZ 081300Z 32002MPS 8000 -SHRA FEW010 FEW026CB BKN030 24/23 Q1015 BECMG AT1350 SHRA,,Light rain showers,,
478,2024-05-08 22:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",5 mi. (8 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,600 ft. (792 m) Ceiling: Broken clouds 3,600 ft. (1,097 m)",29.97 in.Hg (1015 mB),94 %,"1,362 ft. (415 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 081400Z VRB01MPS 8000 -SHRA FEW015 FEW026CB BKN036 24/23 Q1015 NOSIG,,Light rain showers,,Winds variable
479,2024-05-08 23:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",5 mi. (8 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.97 in.Hg (1015 mB),89 %,"1,476 ft. (450 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 081500Z 02002MPS 330V060 8000 -SHRA BKN050 25/23 Q1015 NOSIG,,Light rain showers,,Winds variable from North-Northwest (330°) to East-Northeast (60°)
480,2024-05-09 00:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",3.7 mi. (6 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.97 in.Hg (1015 mB),94 %,"1,362 ft. (415 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 081600Z VRB01MPS 6000 -SHRA BKN050 24/23 Q1015 NOSIG,,Light rain showers,,Winds variable
481,2024-05-09 01:00:00,24.0°C (75.2°F),21.0°C (69.8°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),83 %,"1,355 ft. (413 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 081700Z 10002MPS 070V170 CAVOK 24/21 Q1014 NOSIG,,,,Winds variable from East-Northeast (70°) to South (170°)
482,2024-05-09 02:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) East-Southeast (120°)",,Sky clear,29.91 in.Hg (1013 mB),89 %,"1,409 ft. (429 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 081800Z 12003MPS CAVOK 24/22 Q1013 NOSIG,,,,
483,2024-05-09 03:00:00,25.0°C (77.0°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.91 in.Hg (1013 mB),79 %,"1,502 ft. (458 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 081900Z 10003MPS 070V130 CAVOK 25/21 Q1013 NOSIG,,,,Winds variable from East-Northeast (70°) to Southeast (130°)
484,2024-05-09 04:00:00,25.0°C (77.0°F),21.0°C (69.8°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),79 %,"1,468 ft. (448 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 082000Z 07002MPS 020V140 CAVOK 25/21 Q1014 NOSIG,,,,Winds variable from North-Northeast (20°) to Southeast (140°)
485,2024-05-09 05:00:00,25.0°C (77.0°F),21.0°C (69.8°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),79 %,"1,468 ft. (448 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 082100Z 06002MPS 020V120 CAVOK 25/21 Q1014 NOSIG,,,,Winds variable from North-Northeast (20°) to East-Southeast (120°)
486,2024-05-09 06:00:00,25.0°C (77.0°F),20.0°C (68.0°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),74 %,"1,449 ft. (442 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 082200Z VRB02MPS CAVOK 25/20 Q1014 NOSIG,,,,Winds variable
487,2024-05-09 07:00:00,25.0°C (77.0°F),17.0°C (62.6°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",,Sky clear,29.97 in.Hg (1015 mB),61 %,"1,365 ft. (416 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 082300Z 10004MPS 060V130 CAVOK 25/17 Q1015 NOSIG,,,,Winds variable from East-Northeast (60°) to Southeast (130°)
488,2024-05-09 08:00:00,26.0°C (78.8°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,30.00 in.Hg (1016 mB),61 %,"1,461 ft. (445 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090000Z 10003MPS 070V130 CAVOK 26/18 Q1016 NOSIG,,,,Winds variable from East-Northeast (70°) to Southeast (130°)
489,2024-05-09 09:00:00,27.0°C (80.6°F),18.0°C (64.4°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",,Sky clear,30.00 in.Hg (1016 mB),58 %,"1,573 ft. (480 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090100Z 12004MPS 080V160 CAVOK 27/18 Q1016 NOSIG,28.2°C (82.7°F),,,Winds variable from East (80°) to South-Southeast (160°)
490,2024-05-09 10:00:00,28.0°C (82.4°F),18.0°C (64.4°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",,Sky clear,30.00 in.Hg (1016 mB),55 %,"1,686 ft. (514 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090200Z 12004MPS 080V140 CAVOK 28/18 Q1016 NOSIG,29.2°C (84.5°F),,,Winds variable from East (80°) to Southeast (140°)
491,2024-05-09 11:00:00,29.0°C (84.2°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,30.00 in.Hg (1016 mB),52 %,"1,798 ft. (548 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090300Z 12003MPS 090V150 CAVOK 29/18 Q1016 NOSIG,30.1°C (86.2°F),,,Winds variable from East (90°) to South-Southeast (150°)
492,2024-05-09 12:00:00,30.0°C (86.0°F),19.0°C (66.2°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.97 in.Hg (1015 mB),52 %,"1,959 ft. (597 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090400Z VRB02MPS CAVOK 30/19 Q1015 NOSIG,31.5°C (88.6°F),,,Winds variable
493,2024-05-09 13:00:00,30.0°C (86.0°F),18.0°C (64.4°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",,Sky clear,29.97 in.Hg (1015 mB),49 %,"1,943 ft. (592 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090500Z 12004MPS 030V160 CAVOK 30/18 Q1015 NOSIG,31.0°C (87.7°F),,,Winds variable from North-Northeast (30°) to South-Southeast (160°)
494,2024-05-09 14:00:00,31.0°C (87.8°F),18.0°C (64.4°F),"7.8 kts (4 m/s, 8.9 mph) East-Southeast (120°)",,Sky clear,29.94 in.Hg (1014 mB),46 %,"2,087 ft. (636 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090600Z 12004MPS CAVOK 31/18 Q1014 NOSIG,31.9°C (89.4°F),,,
495,2024-05-09 15:00:00,30.0°C (86.0°F),19.0°C (66.2°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),52 %,"1,993 ft. (607 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090700Z 10005MPS 070V130 CAVOK 30/19 Q1014 NOSIG,31.5°C (88.6°F),,,Winds variable from East-Northeast (70°) to Southeast (130°)
496,2024-05-09 16:00:00,30.0°C (86.0°F),19.0°C (66.2°F),"4 kts (2.1 m/s, 4.6 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),52 %,"1,993 ft. (607 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090800Z 09004G09MPS 050V140 CAVOK 30/19 Q1014 NOSIG,31.5°C (88.6°F),,"17.5 kts (9 m/s, 20.1 mph)",Winds variable from Northeast (50°) to Southeast (140°)
497,2024-05-09 17:00:00,29.0°C (84.2°F),19.0°C (66.2°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",,Sky clear,29.91 in.Hg (1013 mB),55 %,"1,915 ft. (584 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 090900Z 12005MPS 090V160 CAVOK 29/19 Q1013 NOSIG,30.5°C (87.0°F),,,Winds variable from East (90°) to South-Southeast (160°)
498,2024-05-09 18:00:00,28.0°C (82.4°F),18.0°C (64.4°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",,Sky clear,29.94 in.Hg (1014 mB),55 %,"1,753 ft. (534 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091000Z 11006MPS CAVOK 28/18 Q1014 NOSIG,29.2°C (84.5°F),,,
499,2024-05-09 19:00:00,27.0°C (80.6°F),17.0°C (62.6°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),54 %,"1,624 ft. (495 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091100Z 10005MPS 080V140 CAVOK 27/17 Q1014 NOSIG,28.0°C (82.3°F),,,Winds variable from East (80°) to Southeast (140°)
500,2024-05-09 20:00:00,26.0°C (78.8°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.97 in.Hg (1015 mB),61 %,"1,494 ft. (455 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091200Z 10003MPS 070V130 9999 FEW050 26/18 Q1015 NOSIG,,,,Winds variable from East-Northeast (70°) to Southeast (130°)
501,2024-05-09 21:00:00,26.0°C (78.8°F),15.0°C (59.0°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.97 in.Hg (1015 mB),51 %,"1,449 ft. (442 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091300Z 09002MPS 040V140 9999 FEW050 26/15 Q1015 NOSIG,,,,Winds variable from Northeast (40°) to Southeast (140°)
502,2024-05-09 22:00:00,26.0°C (78.8°F),16.0°C (60.8°F),"5.8 kts (3 m/s, 6.7 mph) East (100°)",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",30.00 in.Hg (1016 mB),54 %,"1,429 ft. (436 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091400Z 10003MPS 9999 SCT040 26/16 Q1016 NOSIG,,,,
503,2024-05-09 23:00:00,26.0°C (78.8°F),16.0°C (60.8°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",30.00 in.Hg (1016 mB),54 %,"1,429 ft. (436 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091500Z 10002MPS 060V140 9999 SCT040 26/16 Q1016 NOSIG,,,,Winds variable from East-Northeast (60°) to Southeast (140°)
504,2024-05-10 00:00:00,25.0°C (77.0°F),16.0°C (60.8°F),"5.8 kts (3 m/s, 6.7 mph) East (100°)",,Sky clear,30.00 in.Hg (1016 mB),57 %,"1,316 ft. (401 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091600Z 10003MPS CAVOK 25/16 Q1016 NOSIG,,,,
505,2024-05-10 01:00:00,25.0°C (77.0°F),17.0°C (62.6°F),"7.8 kts (4 m/s, 8.9 mph) East-Southeast (110°)",,Sky clear,29.97 in.Hg (1015 mB),61 %,"1,365 ft. (416 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091700Z 11004MPS CAVOK 25/17 Q1015 NOSIG,,,,
506,2024-05-10 02:00:00,25.0°C (77.0°F),17.0°C (62.6°F),"7.8 kts (4 m/s, 8.9 mph) East (100°)",,Sky clear,29.97 in.Hg (1015 mB),61 %,"1,365 ft. (416 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091800Z 10004MPS CAVOK 25/17 Q1015 NOSIG,,,,
507,2024-05-10 03:00:00,25.0°C (77.0°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) East (80°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,000 ft. (914 m)",29.97 in.Hg (1015 mB),65 %,"1,381 ft. (421 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 091900Z 08003MPS 9999 BKN030 25/18 Q1015 NOSIG,,,,
508,2024-05-10 04:00:00,24.0°C (75.2°F),18.0°C (64.4°F),"3.9 kts (2 m/s, 4.5 mph) Northeast (50°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.97 in.Hg (1015 mB),69 %,"1,267 ft. (386 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 092000Z 05002MPS 9999 BKN040 24/18 Q1015 NOSIG,,,,
509,2024-05-10 05:00:00,24.0°C (75.2°F),19.0°C (66.2°F),"3.9 kts (2 m/s, 4.5 mph) East (90°)",,Sky clear,29.94 in.Hg (1014 mB),74 %,"1,318 ft. (402 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 092100Z 09002MPS CAVOK 24/19 Q1014 NOSIG,,,,
