flightDate,flightNo,regNo,status,destAirportName,ptd,atd,depDelayTime,depTerminal,gate,eta
2024-05-04,CZ3569,B8363,到达,杭州萧山,08:00,09:33,延误93,T3,27,11:01
2024-05-04,ZH9415,B32DU,到达,成都双流,08:30,09:36,延误66,T3,51,11:38
2024-05-04,DZ6229,B1105,到达,舟山普陀山,07:50,09:38,延误108,T3,528B,11:15
2024-05-04,5Y8777,N854GT,到达,安克雷奇泰德史蒂文斯国际,18:36,09:44,延误908,,待定,03:00
2024-05-04,ZH8209,B5690,到达,贵阳龙洞堡,08:40,09:45,延误65,T3,77,11:13
2024-05-04,ZH9131,B8693,到达,太原武宿,08:50,09:48,延误58,T3,60,12:03
2024-05-04,CZ6253,B6630,到达,海口美兰,08:05,09:50,延误105,T3,545A,10:54
2024-05-04,ZH9337,B8665,到达,襄阳刘集,08:35,09:52,延误77,T3,73,11:25
2024-05-04,ZH9623,B1683,到达,哈尔滨太平,08:30,09:55,延误85,T3,530,13:33
2024-05-04,CZ6847,B1806,到达,黄山屯溪,08:05,09:57,延误112,T3,32,11:26
2024-05-04,CZ3465,B8426,到达,重庆江北,08:10,09:59,延误109,T3,560,11:51
2024-05-04,CZ3978,B6626,到达,三亚凤凰,09:25,09:59,延误34,T3,528A,11:15
2024-05-04,CZ3965,B5917,到达,上海虹桥,08:00,10:00,延误120,T3,68,11:47
2024-05-04,KE828,HL8273,到达,首尔仁川国际,12:45,10:01,延误1276,,1,14:06
2024-05-04,CZ6969,B6379,到达,南充高坪,08:20,10:04,延误104,T3,29,12:10
2024-05-04,ZH8965,B5618,到达,宁波栎社,08:45,10:06,延误81,T3,72,11:47
2024-05-04,CZ3089,B30F8,到达,首尔仁川国际,08:35,10:08,延误93,T3,11,13:57
2024-05-04,DZ6233,B1705,到达,杭州萧山,09:00,10:08,延误68,T3,44,11:57
2024-05-04,CZ8764,B5698,到达,郑州新郑,09:45,10:10,延误25,T3,570,12:06
2024-05-04,HU7393,B2730,到达,杭州萧山,08:25,10:11,延误106,T3,71,11:40
2024-05-04,CZ3613,B32GE,到达,长春龙嘉,08:20,10:15,延误115,T3,547B,13:51
2024-05-04,ZH8087,B1479,到达,札幌新千岁,08:45,10:17,延误92,T3,7,15:45
2024-05-04,CZ8581,B1697,到达,丽江三义,08:30,10:18,延误108,T3,510A,12:45
2024-05-04,CZ8579,B6661,到达,泸州云龙,08:55,10:20,延误85,T3,76,12:10
2024-05-04,CZ3565,B9917,到达,合肥新桥,09:00,10:21,延误81,T3,30,12:02
2024-05-04,ZH9129,B5776,到达,武汉天河,08:50,10:23,延误93,T3,64,11:49
2024-05-04,GJ8899,B327C,到达,杭州萧山,09:05,10:24,延误79,T3,565,11:55
2024-05-04,CZ6385,B30EC,到达,沈阳桃仙,09:10,10:25,延误75,T3,40,13:34
2024-05-04,ZH9887,B5380,到达,合肥新桥,08:40,10:27,延误107,T3,28,12:09
2024-05-04,CA1306,B5913,到达,北京首都,08:55,10:28,延误93,T3,504,13:03
2024-05-04,CZ3553,B32CR,到达,上海虹桥,09:00,10:30,延误90,T3,63,12:11
2024-05-04,HU7704,B6998,到达,北京首都,09:00,10:31,延误91,T3,503,12:50
2024-05-04,ZH9453,B326F,到达,昆明长水,09:40,10:35,延误55,T3,55,12:39
2024-05-04,DZ6211,B1590,到达,庆阳西峰,10:05,10:35,延误30,T3,564,12:52
2024-05-04,ZH9921,B5410,到达,南通兴东,09:45,10:36,延误51,T3,53,12:31
2024-05-04,CZ8735,B6307,到达,青岛胶东,09:05,10:38,延误93,T3,66,13:12
2024-05-04,ZH9103,B5671,到达,北京首都,09:25,10:40,延误75,T3,529A,13:09
2024-05-04,MF8623,B7846,到达,衢州,09:15,10:41,延误86,T3,27,12:06
2024-05-04,ZH9045,B1713,到达,金边国际,09:35,10:42,延误67,T3,6,12:12
2024-05-04,HU7723,B1546,到达,上海浦东,09:20,10:44,延误84,T3,71,12:35
2024-05-04,ZH9141,B1685,到达,运城盐湖,09:05,10:48,延误103,T3,56,13:01
2024-05-04,ZH8951,B6615,到达,温州龙湾,10:25,10:50,延误25,T3,64,12:10
2024-05-04,DZ6239,B224A,到达,成都天府,09:05,10:51,延误106,T3,507A,12:51
2024-05-04,Y87531,B5692,到达,杭州萧山,08:50,10:53,延误123,T3,54,12:25
2024-05-04,ZH9239,B1146,到达,乌鲁木齐地窝堡,10:35,10:54,延误19,T3,76,16:11
2024-05-04,CZ3087,B8365,到达,台北桃园,09:30,10:55,延误85,T3,10,12:14
2024-05-04,CZ3175,B6895,到达,北京大兴,09:30,10:58,延误88,T3,36,13:28
2024-05-04,PN6333,B321T,到达,济南遥墙,09:40,10:59,延误79,T3,41,13:22
2024-05-04,CZ5795,B306M,到达,乌鲁木齐地窝堡,09:10,11:01,延误111,T3,521,16:02
2024-05-04,ZH9033,B1759,到达,首尔仁川国际,09:10,11:02,延误112,T3,8,14:50
2024-05-04,ZH9319,B1935,到达,郑州新郑,10:40,11:04,延误24,T3,63,12:57
2024-05-04,ZH9009,B8633,到达,曼谷素万那普国际,09:40,11:05,延误85,T3,5,12:46
2024-05-04,DZ6237,B7630,到达,南通兴东,09:20,11:07,延误107,T3,569B,12:59
2024-05-04,9C7039,B8817,到达,武汉天河,09:55,11:08,延误73,T3,522,12:37
2024-05-04,ZH9875,B1017,到达,杭州萧山,09:25,11:10,延误105,T3,69,12:40
2024-05-04,CZ6621,B32AV,到达,西安咸阳,10:00,11:11,延误71,T3,563,13:24
2024-05-04,CZ6833,B1846,到达,大连周水子,09:30,11:13,延误103,T3,65,14:06
2024-05-04,HY152,UK67002,到达,塔什干国际,04:35,11:15,延误400,,待定,15:16
2024-05-04,ZH9645,B5608,到达,南昌昌北,10:00,11:17,延误77,T3,35,12:24
2024-05-04,CZ6763,B1845,到达,洛阳北郊,11:00,11:18,延误18,T3,46,13:19
2024-05-04,ZH9839,B207E,到达,南京禄口,09:40,11:20,延误100,T3,25,13:00
2024-05-04,ZH9237,B6750,到达,兰州中川,10:05,11:21,延误76,T3,72,14:25
2024-05-04,ZH9505,B30CU,到达,上海浦东,10:15,11:23,延误68,T3,567,13:18
2024-05-04,CA4344,B1765,到达,重庆江北,10:40,11:23,延误43,T3,502,13:23
2024-05-04,9C8918,B323N,到达,上海虹桥,10:05,12:00,延误115,T3,47,13:44
2024-05-04,MU5334,B6099,到达,上海虹桥,10:30,12:12,延误102,T3,23,13:56
2024-05-04,CA1308,B6525,到达,北京首都,10:15,12:21,延误126,T3,20,14:57
2024-05-04,DZ6257,B1575,到达,南京禄口,10:00,12:32,延误152,T3,31,14:09
2024-05-04,3U8702,B304V,到达,成都双流,10:20,12:34,延误134,T3,24,14:42
2024-05-04,ZH9805,B5357,到达,无锡硕放,10:10,12:44,延误154,T3,561,14:37
2024-05-04,ZH9603,B6568,到达,沈阳桃仙,11:00,12:47,延误107,T3,66,15:58
2024-05-04,CA868,B307A,到达,北京首都,07:55,12:50,延误295,T3,21A,15:24
2024-05-04,CZ3876,B1918,到达,义乌,11:05,13:03,延误118,T3,32,14:37
2024-05-04,MU2478,B1961,到达,武汉天河,10:55,13:06,延误131,T3,530,14:27
2024-05-04,DZ6281,B1462,到达,荆州沙市,10:50,13:48,延误178,T3,540,15:21
2024-05-04,CZ3279,B1919,到达,西安咸阳,11:00,13:53,延误173,T3,26,16:13
2024-05-04,DZ6217,B1159,到达,无锡硕放,10:55,13:57,延误182,T3,27,15:47
2024-05-04,ZH9455,B6647,到达,昆明长水,11:10,14:02,延误172,T3,505A,16:13
2024-05-04,DZ6235,B1415,到达,宜昌三峡,10:45,14:07,延误202,T3,527,15:38
2024-05-04,ZH9629,B300N,到达,扬州泰州,09:45,14:12,延误267,T3,73,16:04
2024-05-04,ZH9229,B7750,到达,银川河东,10:50,14:16,延误206,T3,510B,16:58
2024-05-04,CZ3583,B1880,到达,太原武宿,11:40,14:24,延误164,T3,52,16:33
2024-05-04,CA1894,B6919,到达,上海浦东,11:15,14:28,延误193,T3,29,16:26
2024-05-04,ZH9423,B5771,到达,重庆江北,11:40,14:31,延误171,T3,525,16:33
2024-05-04,ZH9807,B1937,到达,无锡硕放,11:35,14:35,延误180,T3,568B,16:29
2024-05-04,NS3268,B5753,到达,石家庄正定,11:55,14:38,延误163,T3,55,16:53
2024-05-04,ZH8063,B8219,到达,大阪关西国际,11:05,14:41,延误216,T3,11,18:48
2024-05-04,HU7155,B5428,到达,南京禄口,12:00,14:46,延误166,T3,561,16:42
2024-05-04,MU2868,B6759,到达,南京禄口,11:10,14:50,延误220,T3,49,16:35
2024-05-04,HU7028,B1387,到达,海口美兰,12:20,14:51,延误151,T3,508,15:55
2024-05-04,KN5858,B1989,到达,北京大兴,11:45,14:54,延误189,T3,40,17:24
2024-05-04,ZH9133,B5377,到达,太原武宿,11:25,15:01,延误216,T3,60,17:11
2024-05-04,ZH8053,B8079,到达,名古屋中部航空国际,12:10,15:15,延误185,T3,4,19:35
2024-05-04,CZ5843,B6687,到达,青岛胶东,11:50,15:20,延误210,T3,71,17:50
2024-05-04,CA8234,B6665,到达,武汉天河,11:55,15:26,延误211,T3,44,16:41
2024-05-04,MU5336,B8396,到达,上海虹桥,11:30,15:31,延误241,T3,509,17:21
2024-05-04,CZ3453,B8360,到达,成都双流,12:30,15:36,延误186,T3,22,17:42
2024-05-04,CZ3976,B1401,到达,郑州新郑,12:35,15:40,延误185,T3,53,17:39
2024-05-04,HO1882,B20EC,到达,上海虹桥,11:20,15:43,延误263,T3,38,17:30
2024-05-04,ZH315,B8413,到达,普吉岛普吉国际,13:30,15:45,延误135,T3,6,18:08
2024-05-04,CZ8711,B6353,到达,杭州萧山,10:30,15:47,延误317,T3,548,17:17
2024-05-04,ZH9067,B1072,到达,伦敦希思罗,13:35,15:50,延误135,T3,11,21:35
2024-05-04,CZ3797,B6629,到达,杭州萧山,11:30,15:53,延误263,T3,542,17:40
2024-05-04,CZ3193,B1832,到达,北京大兴,12:30,15:57,延误207,T3,66,18:39
2024-05-04,CZ6300,B9911,到达,大连周水子,12:10,15:59,延误229,T3,547B,18:54
2024-05-04,ZH9323,B6857,到达,三亚凤凰,14:35,16:02,延误87,T3,51,17:14
2024-05-04,CZ3255,B8870,到达,上海虹桥,11:00,16:04,延误304,T3,544,17:57
2024-05-04,ZH9105,B5440,到达,北京首都,12:30,16:06,延误216,T3,58,18:40
2024-05-04,ZH9507,B1036,到达,上海虹桥,12:15,16:18,延误243,T3,503,18:05
2024-05-04,CA1368,B7879,到达,北京首都,14:00,16:22,延误142,T3,24,19:09
2024-05-04,CA1738,B6117,到达,杭州萧山,10:55,16:27,延误332,T3,37,18:10
2024-05-04,CZ6751,B6659,到达,上海浦东,09:50,16:31,延误401,T3,41,18:27
2024-05-04,MU5760,B1385,到达,昆明长水,13:25,16:41,延误196,T3,56,19:12
2024-05-04,ZH9213,B30CV,到达,西安咸阳,14:10,16:45,延误155,T3,77,19:03
2024-05-04,CZ6095,B6657,到达,胡志明市新山一国际,11:40,16:50,延误310,T3,5,18:07
2024-05-04,ZH9125,B1016,到达,天津滨海,15:15,18:16,延误181,T3,27,20:40
2024-05-04,ZH9457,B8665,到达,昆明长水,16:10,18:21,延误131,T3,509,20:37
2024-05-04,CA1376,B1266,到达,北京首都,13:30,18:26,延误296,T3,20,20:54
2024-05-04,GS7886,B8505,到达,天津滨海,17:00,18:52,延误112,T3,526,21:30
2024-05-04,HU7026,B2729,到达,海口美兰,18:30,18:56,延误26,T3,524,20:02
2024-05-04,ZH9407,B32CG,到达,成都双流,14:40,19:00,延误260,T3,39,21:00
2024-05-04,HU7775,B1141,到达,太原武宿,16:20,19:04,延误164,T3,502,21:21
2024-05-04,ZH9325,B6351,到达,三亚凤凰,16:10,19:07,延误177,T3,53,20:22
2024-05-04,ZH9419,B1476,到达,成都天府,15:15,19:11,延误236,T3,45,21:15
2024-05-04,MF8806,B7823,到达,哈尔滨太平,13:40,19:15,延误335,T3,61A,22:53
2024-05-04,CZ3455,B6515,到达,重庆江北,13:05,19:19,延误374,T3,72,21:28
2024-05-04,ZH9605,B207D,到达,沈阳桃仙,15:15,19:24,延误249,T3,63,22:34
2024-05-04,HU7708,B1543,到达,北京首都,16:15,19:31,延误196,T3,546,21:53
2024-05-04,CX461,BHLQ,返航到达,香港国际,15:45,19:33,延误228,,待定,17:21
2024-05-04,CZ8491,B6339,到达,天津滨海,12:50,19:45,延误415,T3,50B,22:22
2024-05-04,AK1521,9MRAD,到达,哥打京那巴鲁国际,13:40,19:48,延误368,,9,22:41
2024-05-04,HU7745,B1725,到达,徐州观音,19:00,19:54,延误54,T3,76,21:51
2024-05-04,CZ5537,B1690,到达,安阳红旗渠,14:05,19:59,延误354,T3,76,22:10
2024-05-04,CZ3451,B6378,到达,昆明长水,13:45,20:01,延误376,T3,523,22:19
2024-05-04,CA4338,B6071,到达,成都双流,12:55,20:04,延误429,T3,23,22:30
2024-05-04,MU5340,B8972,到达,上海浦东,13:00,20:07,延误427,T3,563,21:56
2024-05-04,CZ8467,B6913,到达,金边国际,13:55,20:09,延误374,T3,8,21:29
2024-05-04,CZ8697,B30E6,到达,三亚凤凰,14:55,20:13,延误318,T3,69,21:24
2024-05-04,DZ6247,B204N,到达,沈阳桃仙,15:00,20:19,延误319,T3,44,23:25
2024-05-04,ZH8015,B1713,到达,河内内排国际,16:35,20:20,延误225,T3,4,20:05
2024-05-04,HU7773,B5405,到达,贵阳龙洞堡,18:25,20:22,延误117,T3,510A,21:53
2024-05-04,MU2320,B6616,到达,吉安井冈山,12:45,20:25,延误460,T3,42,21:26
2024-05-04,CZ3153,B8363,到达,北京大兴,14:30,20:28,延误358,T3,560,22:55
2024-05-04,CZ8469,B6355,到达,河内内排国际,14:45,20:30,延误345,T3,2,21:06
2024-05-04,CZ3551,B6978,到达,上海虹桥,12:00,20:33,延误513,T3,69,22:25
2024-05-04,ZH9231,B8667,到达,银川河东,17:05,20:37,延误212,T3,27,23:19
2024-05-04,ZH9107,B32DT,到达,北京首都,14:30,20:41,延误371,T3,40,23:04
2024-05-04,HO1884,B1115,到达,上海虹桥,13:50,20:51,延误421,T3,32,22:31
2024-05-04,CZ5841,B309X,到达,西安咸阳,14:55,20:53,延误358,T3,57,23:07
2024-05-04,ZH8105,B8798,到达,包头东河,14:20,20:56,延误396,T3,525,23:33
2024-05-04,BK2764,B1228,到达,九江庐山,12:40,21:00,延误500,T3,549A,22:17
2024-05-04,ZH9117,B5778,到达,北京首都,17:25,21:01,延误216,T3,55,23:24
2024-05-04,ZH9215,B303N,到达,西安咸阳,18:25,21:04,延误159,T3,66,23:21
2024-05-04,CZ6921,B30E2,到达,淮安涟水,11:45,21:09,延误564,T3,566A,22:54
2024-05-04,CA1314,B326Y,到达,北京首都,16:00,21:10,延误310,T3,504,23:29
2024-05-04,ZH9411,B8865,到达,成都双流,18:20,21:14,延误174,T3,523,23:16
2024-05-04,MF8378,B5706,到达,上海虹桥,13:50,21:18,延误448,T3,54,23:18
2024-05-04,DZ6225,B7631,到达,义乌,20:45,21:21,延误36,T3,56,23:00
2024-05-04,HU7024,B5346,到达,海口美兰,20:50,21:23,延误33,T3,529A,22:26
2024-05-04,CZ8597,B1626,到达,杭州萧山,12:50,21:27,延误517,T3,566B,22:54
2024-05-04,CA2816,B5442,到达,天津滨海,16:20,21:29,延误309,T3,505A,23:55
2024-05-04,CX162,BLXJ,到达,香港国际,20:00,21:31,延误91,,待定,22:05
2024-05-04,CZ3157,B32FR,到达,北京大兴,16:30,21:36,延误306,T3,23,23:49
2024-05-04,CZ3561,B6910,到达,上海虹桥,13:00,21:38,延误518,T3,77,23:30
2024-05-04,HU7771,B6061,到达,温州龙湾,18:00,21:42,延误222,T3,569B,23:08
2024-05-04,ZH9029,B8411,到达,吉隆坡国际,15:45,21:43,延误358,T3,6,01:16
2024-05-04,CZ3189,B5917,到达,北京大兴,15:30,21:45,延误375,T3,563,00:04
2024-05-04,NH966,JA878A,到达,东京羽田,17:00,21:48,延误288,,8,02:15
2024-05-04,CZ3435,B1413,到达,贵阳龙洞堡,17:20,21:50,延误270,T3,545B,23:16
2024-05-04,9C8687,B6705,到达,金边国际,18:20,21:51,延误211,T3,7,23:07
2024-05-04,RY6656,B1966,到达,沈阳桃仙,20:50,21:53,延误63,T3,52,00:49
2024-05-04,MU5342,B1255,到达,上海虹桥,14:25,21:55,延误450,T3,565,23:41
2024-05-04,CZ6858,B1295,到达,喀什徕宁,15:20,21:57,延误397,T3,62A,04:10
2024-05-04,CZ8323,B6912,到达,曼谷素万那普国际,16:00,21:58,延误358,T3,2,23:25
2024-05-04,3U8784,B1822,到达,重庆江北,21:40,22:01,延误21,T3,45,00:03
2024-05-04,DZ6271,B1771,到达,怀化芷江,13:25,22:04,延误519,T3,47,23:24
2024-05-04,AK123,9MAGY,到达,吉隆坡国际,20:55,22:05,延误70,,9,01:35
2024-05-04,CZ6310,B8637,到达,沈阳桃仙,17:30,22:09,延误279,T3,508,01:12
2024-05-04,ZH9511,B309P,到达,上海浦东,13:40,22:11,延误511,T3,42,00:06
2024-05-04,CZ5793,B8365,到达,成都双流,16:00,22:12,延误372,T3,73,00:13
2024-05-04,ZH8981,B1160,到达,南京禄口,14:10,22:15,延误485,T3,63,23:54
2024-05-04,CA2812,B7595,到达,天津滨海,19:25,22:16,延误171,T3,72,00:43
2024-05-04,ZH9513,B6589,到达,上海浦东,15:05,22:18,延误433,T3,25,00:09
2024-05-04,HU7275,B1345,到达,成都天府,21:30,22:19,延误49,T3,66,00:17
2024-05-04,ZH9939,B5618,到达,临沂启阳,17:15,22:23,延误308,T3,41,00:18
2024-05-04,CZ5120,B1696,到达,海口美兰,15:10,22:24,延误434,T3,509,23:28
2024-05-04,ZH9901,B6807,到达,济南遥墙,11:10,22:26,延误676,T3,51,00:35
2024-05-04,CZ3575,B6630,到达,上海虹桥,18:00,22:30,延误270,T3,64,00:14
2024-05-04,CZ2846,B6761,到达,重庆江北,17:15,22:32,延误317,T3,526,00:29
2024-05-04,MU5346,B8398,到达,上海虹桥,16:30,22:34,延误364,T3,564,00:19
2024-05-04,MU5348,B304A,到达,上海虹桥,15:30,22:40,延误430,T3,544,00:24
2024-05-04,CZ3173,B1616,到达,北京大兴,19:30,22:42,延误192,T3,568B,01:01
2024-05-04,ZH9073,B1938,到达,台北桃园,14:35,22:44,延误489,T3,5,00:24
2024-05-04,HU7725,B1131,到达,上海浦东,20:10,22:45,延误155,T3,50A,00:41
2024-05-04,CZ6389,B1400,到达,郑州新郑,18:10,22:47,延误277,T3,529B,00:42
2024-05-04,CZ8797,B1653,到达,济南遥墙,14:45,22:48,延误483,T3,71,00:59
2024-05-04,ZH9915,B6833,到达,青岛胶东,13:35,22:51,延误556,T3,27,01:26
2024-05-04,CZ5452,B1782,到达,乌鲁木齐地窝堡,17:10,22:53,延误343,T3,35,03:55
2024-05-04,ZH8269,B5615,到达,宜昌三峡,19:10,22:57,延误227,T3,56,00:25
2024-05-04,ZH8609,B5381,到达,合肥新桥,14:00,22:58,延误538,T3,43,00:27
2024-05-04,HU7475,B1343,到达,成都天府,22:00,22:59,延误59,T3,76,01:00
2024-05-04,CZ6479,B6356,到达,杭州萧山,15:00,23:02,延误482,T3,77,00:41
2024-05-04,CZ8371,B1062,到达,莫斯科谢列蔑契娃,15:55,23:03,延误428,T3,2,03:45
2024-05-04,CZ2622,B6248,到达,台州路桥,17:45,23:06,延误321,T3,528B,00:35
2024-05-04,MF8346,B1300,到达,杭州萧山,17:15,23:09,延误354,T3,547B,00:38
2024-05-04,MU6160,B6100,到达,西安咸阳,18:35,23:11,延误276,T3,560,01:18
2024-05-04,Y87535,B1577,到达,济南遥墙,21:30,23:13,延误103,T3,39,01:23
2024-05-04,HU7022,B5636,到达,海口美兰,23:05,23:14,延误9,T3,507B,00:14
2024-05-04,ZH9917,B32DS,到达,青岛胶东,18:05,23:16,延误311,T3,69,01:40
2024-05-04,MU6870,B8970,到达,北京大兴,19:45,23:18,延误213,T3,37,01:36
2024-05-04,ZH9895,B1477,到达,合肥新桥,17:20,23:20,延误360,T3,49,00:52
2024-05-04,CZ8577,B8341,到达,武汉天河,21:05,23:22,延误137,T3,528A,00:40
2024-05-04,CZ3827,B6623,到达,南京禄口,14:30,23:26,延误536,T3,547A,01:00
2024-05-04,ZH9007,B6359,到达,曼谷素万那普国际,16:25,23:27,延误422,T3,6,00:48
2024-05-04,ZH9811,B206Y,到达,无锡硕放,15:20,23:29,延误489,T3,48,01:19
2024-05-04,ZH9883,B32DV,到达,杭州萧山,16:35,23:31,延误416,T3,28,01:04
2024-05-04,CZ6304,B30FX,到达,沈阳桃仙,20:55,23:34,延误159,T3,568A,02:33
2024-05-04,HU7391,B2730,到达,杭州萧山,21:30,23:36,延误126,T3,503,01:09
2024-05-04,ZH9023,B8181,到达,新加坡樟宜,12:40,23:38,延误658,T3,3,03:11
2024-05-04,CZ6153,B30E7,到达,宁波栎社,16:30,23:41,延误431,T3,36,01:14
2024-05-04,ZH9517,B32CF,到达,上海浦东,18:25,23:43,延误318,T3,33,01:27
2024-05-04,HU7255,B208T,到达,南京禄口,22:20,23:45,延误85,T3,72,01:23
2024-05-04,CZ6547,B5928,到达,杭州萧山,18:30,23:48,延误318,T3,65,01:25
2024-05-04,TV9918,B6451,到达,绵阳南郊,13:55,23:54,延误599,T3,530,02:10
2024-05-04,TV9902,B8951,到达,成都双流,22:55,23:57,延误62,T3,23,02:06
2024-05-04,IB2630,A7BFY,起飞,多哈哈马德国际,04:05,04:31,延误26,,待定,07:46
2024-05-04,TR109,,延误,新加坡樟宜,00:05,,0,,待定,05:58
2024-05-04,SC1182,,取消,济南遥墙,10:35,,0,T3,,
2024-05-04,SC1184,,取消,武夷山,11:50,,0,T3,,
2024-05-04,ZH9051,,取消,东京成田,12:25,,0,T3,,
2024-05-04,FM9332,,取消,上海虹桥,12:30,,0,T3,,
2024-05-04,9C7549,,取消,宁波栎社,12:50,,0,T3,,
2024-05-04,ZH9913,,取消,青岛胶东,13:05,,0,T3,,
2024-05-04,ZH9535,,取消,上海虹桥,13:15,,0,T3,,
2024-05-04,ZH9889,,取消,合肥新桥,13:20,,0,T3,,
2024-05-04,CZ5329,,取消,西宁曹家堡,13:25,,0,T3,,
2024-05-04,GJ8966,,取消,杭州萧山,13:40,,0,T3,,
2024-05-04,ZH9905,,取消,济南遥墙,13:55,,0,T3,,
2024-05-04,ZH9843,,取消,南京禄口,14:30,,0,T3,,
2024-05-04,ZH9525,,取消,上海浦东,14:40,,0,T3,,
2024-05-04,ZH9111,,取消,宜春明月山,15:00,,0,T3,,
2024-05-04,ZH9879,,取消,杭州萧山,15:00,,0,T3,,
2024-05-04,CZ3557,,取消,上海虹桥,15:00,,0,T3,,
2024-05-04,CA4365,,取消,达州金垭,15:10,,0,T3,,
2024-05-04,ZH9881,,取消,杭州萧山,15:15,,0,T3,,
2024-05-04,HU7395,,取消,杭州萧山,15:25,,0,T3,,
2024-05-04,ZH9625,,取消,南通兴东,15:40,,0,T3,,
2024-05-04,CZ3209,,取消,无锡硕放,15:50,,0,T3,,
2024-05-04,CZ3563,,取消,上海虹桥,16:00,,0,T3,,
2024-05-04,ZH9537,,取消,上海虹桥,16:10,,0,T3,,
2024-05-04,G54662,,取消,文山砚山,16:20,,0,T3,,
2024-05-04,ZH9527,,取消,上海浦东,16:25,,0,T3,,
2024-05-04,ZH9109,,取消,北京首都,16:40,,0,T3,,
2024-05-04,HU7759,,取消,济南遥墙,16:50,,0,T3,,
2024-05-04,HU7874,,取消,西安咸阳,16:55,,0,T3,,
2024-05-04,CZ3587,,取消,上海虹桥,17:00,,0,T3,,
2024-05-04,ZH9813,,取消,无锡硕放,17:00,,0,T3,,
2024-05-04,ZH8963,,取消,烟台蓬莱,17:05,,0,T3,,
2024-05-04,HU7710,,取消,北京首都,17:10,,0,T3,,
2024-05-04,MF8372,,取消,上海虹桥,17:25,,0,T3,,
2024-05-04,CZ3191,,取消,北京大兴,17:30,,0,T3,,
2024-05-04,CZ3433,,取消,成都天府,17:45,,0,T3,,
2024-05-04,CZ3673,,取消,贵阳龙洞堡,17:55,,0,T3,,
2024-05-04,ZH9607,,取消,扬州泰州,18:00,,0,T3,,
2024-05-04,CZ8675,,取消,济宁大安,18:00,,0,T3,,
2024-05-04,ZH9521,,取消,景德镇罗家,18:10,,0,T3,,
2024-05-04,HU7712,,取消,北京首都,18:10,,0,T3,,
2024-05-04,CZ5367,,取消,合肥新桥,18:15,,0,T3,,
2024-05-04,MF8871,,取消,泸州云龙,18:15,,0,T3,,
2024-05-04,CZ5919,,取消,重庆江北,18:20,,0,T3,,
2024-05-04,ZH9907,,取消,济南遥墙,18:20,,0,T3,,
2024-05-04,CZ5457,,取消,武汉天河,18:30,,0,T3,,
2024-05-04,MU2888,,取消,南京禄口,18:35,,0,T3,,
2024-05-04,GJ8630,,取消,徐州观音,18:40,,0,T3,,
2024-05-04,DZ6207,,取消,上海浦东,18:50,,0,T3,,
2024-05-04,CZ6445,,取消,常德桃花源,18:55,,0,T3,,
2024-05-04,CZ3669,,取消,南京禄口,18:55,,0,T3,,
2024-05-04,MU5352,,取消,上海浦东,19:00,,0,T3,,
2024-05-04,ZH9427,,取消,重庆江北,19:05,,0,T3,,
2024-05-04,ZH9919,,取消,台州路桥,19:05,,0,T3,,
2024-05-04,MU5350,,取消,上海虹桥,19:05,,0,T3,,
2024-05-04,ZH9845,,取消,南京禄口,19:10,,0,T3,,
2024-05-04,ZH9519,,取消,上海浦东,19:10,,0,T3,,
2024-05-04,HU7714,,取消,北京首都,19:10,,0,T3,,
2024-05-04,ZH9815,,取消,无锡硕放,19:15,,0,T3,,
2024-05-04,HU7733,,取消,郑州新郑,19:15,,0,T3,,
2024-05-04,ZH9847,,取消,南京禄口,19:30,,0,T3,,
2024-05-04,CZ3155,,取消,北京大兴,19:30,,0,T3,,
2024-05-04,MU5244,,取消,宁波栎社,19:40,,0,T3,,
2024-05-04,CZ6551,,取消,济南遥墙,20:00,,0,T3,,
2024-05-04,TV6040,,取消,西安咸阳,20:00,,0,T3,,
2024-05-04,EU1834,,取消,北海福成,20:05,,0,T3,,
2024-05-04,ZH9849,,取消,南京禄口,20:05,,0,T3,,
2024-05-04,9C8950,,取消,上海虹桥,20:15,,0,T3,,
2024-05-04,ZH9631,,取消,扬州泰州,20:15,,0,T3,,
2024-05-04,CZ6497,,取消,三亚凤凰,20:20,,0,T3,,
